max_prob,entropy,loss,correct,is_member
1.0,2.7631021115928546e-11,-1.000088900581841e-12,1,0
0.9587119715410956,0.17201618841074218,0.04216459171096227,1,1
0.9999999163696526,1.446542354850308e-06,8.362935094403467e-08,1,1
0.9999999489785256,9.077240305618191e-07,5.1020475702409105e-08,1,0
0.9999999999970638,8.090453389671233e-11,1.9362289549481475e-12,1,0
0.9999999999556353,1.1019568304759005e-09,4.3364756231286554e-11,1,0
0.9999999769331789,4.2869388422246353e-07,2.3065821407992585e-08,1,0
0.9997798825304195,0.0020737793186351296,0.00022014169798612339,1,1
0.999999999972126,7.053046096786991e-10,2.6874058534437646e-11,1,0
0.9999999668011487,6.049079881534832e-07,3.319785190785188e-08,1,1
0.9959801329021787,0.026187399305455387,0.004027968480839336,1,1
0.9399374132156233,0.22713969753313115,2.812368147334847,0,0
0.9999814426176789,0.0002207332632951308,1.8557553511502483e-05,1,0
0.9998928633978837,0.0010865100275962085,0.00010714234065187147,1,1
0.9999634427235669,0.00041004878666440683,3.655794366664835e-05,1,0
0.9872009430821653,0.0684999994731477,0.012881670520321993,1,0
0.9929494343536777,0.041958718759737376,0.007075538333561129,1,1
0.9999999999999996,2.7631465205138396e-11,27.630597940579285,0,0
0.8409343195832581,0.43811731170952684,0.17324172005631133,1,1
0.9916707876789523,0.04817458292545425,0.008364094035501878,1,1
1.0,2.7631021115928546e-11,-1.000088900581841e-12,1,1
0.9999892636186671,0.00013358062958248402,1.0736437968231342e-05,1,1
0.9999999868259705,2.522170381312534e-07,1.3173029642821613e-08,1,1
0.9999947174164189,6.947174596946991e-05,5.282596534033836e-06,1,1
0.8796009650913185,0.36771928725750647,0.12828692310759165,1,1
0.9999913035077078,0.0001100331205402724,8.69652910690348e-06,1,1
0.9950803267530951,0.031053219993054663,0.004931814675942437,1,1
0.9999999999999913,2.7639680855520622e-11,-9.914291609897732e-13,1,1
0.9998358058853619,0.0015950438760232312,0.0001642075949673055,1,1
0.9968111034146413,0.021513840346234436,0.003193991950351922,1,0
0.9809028087038867,0.09450443801458533,0.019281898020221202,1,1
0.9891792920264896,0.059739652786850644,0.010879677614358771,1,0
0.7441168585476032,0.5687066152972257,0.29555718854125185,1,1
0.7320085649200818,0.5812508258222638,0.3119630643774179,1,1
0.6851427198129418,0.6229320749948168,0.3781281123284324,1,0
0.9984669241135347,0.011466966485750999,0.0015342522487571846,1,1
0.9878853586284445,0.06550699869955992,0.012188621742574509,1,1
0.8854150892505295,0.35599511686104435,0.12169871653032055,1,1
0.999999215817167,1.1808713839135685e-05,7.841821404952675e-07,1,1
0.9998837702227795,0.0011692580030619824,0.00011623653142438244,1,0
0.999999952925618,8.412915525251594e-07,4.707338307813797e-08,1,0
0.999999999999002,2.86290005927636e-11,-1.9984014443252798e-15,1,0
0.9999999999999993,2.763168724974332e-11,-9.994227667670665e-13,1,0
0.9999017900119361,0.0010045264780677906,9.821480998044535e-05,1,1
0.9999999951815627,9.709544438955332e-08,4.8174373495377895e-09,1,0
0.9999999999999015,2.7729497898212794e-11,-9.015010959952208e-13,1,0
1.0,2.7631021115928546e-11,-1.000088900581841e-12,1,1
1.0,2.7631021115928546e-11,-1.000088900581841e-12,1,0
0.9999813542476701,0.00022169581126236813,1.8645925164108695e-05,1,1
0.6676508584375296,0.6358297980436001,0.4039899090916942,1,0
0.9999999540289222,8.226640843012203e-07,4.597007891207466e-08,1,0
1.0,2.7631021115928546e-11,-1.000088900581841e-12,1,1
1.0,2.7631021115928546e-11,-1.000088900581841e-12,1,0
0.9999999999990776,2.85533944047867e-11,-7.771561172375794e-14,1,0
0.9999998971067552,1.7584016999558035e-06,1.0289225012880266e-07,1,0
0.9999999494547672,8.99725218872302e-07,5.054423407651432e-08,1,1
0.9999995700729912,6.732506557721649e-06,4.299261012118704e-07,1,0
0.9999974378639755,3.554878666338697e-05,2.56213830674888e-06,1,0
0.9999999994335609,1.2626864256864992e-08,5.654391401144096e-10,1,0
0.9999999999997835,2.784751460573043e-11,-7.835954107801285e-13,1,0
0.9999999999937357,1.6785972684917401e-10,5.264344515878962e-12,1,0
0.7390275746886854,0.5740715880031297,0.3024200452122251,1,0
0.999999797120014,3.3293926725308884e-06,2.028790066352547e-07,1,1
0.9999999999825802,4.489687844934267e-10,1.6419865467433482e-11,1,0
0.5056090891138822,0.693084255478704,0.7044287571356443,0,0
0.9998353403249259,0.001599100248415343,0.00016467323196653138,1,0
0.9999333093477284,0.0007079487780650853,6.669287519198863e-05,1,1
0.99999999948759,1.1473830641792896e-08,5.114100255696333e-10,1,0
0.9999999935618149,1.2786891749052065e-07,6.437185138998519e-09,1,1
0.999783371531648,0.0020443701842070856,0.0002166519346876659,1,1
0.9989591370658816,0.00818866079750799,0.001041405007123688,1,1
0.9365107837089726,0.23646219659236614,0.06559424225775219,1,0
0.9999999999997441,2.7886927523104612e-11,-7.44071471103503e-13,1,1
0.9999476825090785,0.0005680713549639631,5.2318858529126984e-05,1,0
0.7605779104895958,0.5504128664867409,0.27367672612559885,1,0
0.5692046512253109,0.683537793285274,0.8421221304720022,0,1
0.9841703624261907,0.08133132259722334,0.015956264367635538,1,0
0.8475065431746016,0.427009969280516,0.1654567191961533,1,1
0.9999978121135417,3.070167747918518e-05,2.1878878517850085e-06,1,0
0.5687723290739395,0.683657860140162,0.8411190895375111,0,1
0.6753228211029093,0.6303448449100311,0.39256444894908327,1,0
0.9999999999999991,2.7631909294348246e-11,-9.992007221621417e-13,1,0
0.5255682644612524,0.6918391378400264,0.6432751932726882,1,0
0.9971542620779733,0.01952320962797153,5.861932869631015,0,0
0.9999999998670699,3.1559200414171165e-09,1.3193013349326183e-10,1,1
0.9536356493463254,0.18766784273945147,0.047473599406595964,1,1
1.0,2.7631021115928546e-11,-1.000088900581841e-12,1,1
